record_id,zip_code,year,quarter,foreclosure_notices,ev_registrations,sewer_overflow_incidents
21782_2024_Q4,21782,2024,4,15,111,1
21782_2025_Q1,21782,2025,1,17,118,1
21782_2025_Q2,21782,2025,2,19,120,1
21782_2025_Q3,21782,2025,3,26,121,0
21782_2025_Q4,21782,2025,4,25,116,0
21783_2023_Q1,21783,2023,1,24,108,0
21783_2023_Q2,21783,2023,2,15,116,0
21783_2023_Q3,21783,2023,3,24,119,0
21783_2023_Q4,21783,2023,4,30,127,0
21783_2024_Q1,21783,2024,1,23,127,1
21783_2024_Q2,21783,2024,2,23,137,0
21783_2024_Q3,21783,2024,3,27,167,0
21783_2024_Q4,21783,2024,4,29,167,0
21783_2025_Q1,21783,2025,1,38,179,0
21783_2025_Q2,21783,2025,2,41,192,0
21783_2025_Q3,21783,2025,3,36,206,1
21783_2025_Q4,21783,2025,4,31,219,1
21784_2023_Q1,21784,2023,1,53,1442,0
21784_2023_Q2,21784,2023,2,61,1576,1
21784_2023_Q3,21784,2023,3,62,1730,1
21784_2023_Q4,21784,2023,4,58,1874,0
21784_2024_Q1,21784,2024,1,61,1998,3
21784_2024_Q2,21784,2024,2,64,2205,1
21784_2024_Q3,21784,2024,3,62,2373,3
21784_2024_Q4,21784,2024,4,66,2553,0
21784_2025_Q1,21784,2025,1,75,2684,0
21784_2025_Q2,21784,2025,2,63,2814,1
21784_2025_Q3,21784,2025,3,71,2925,0
21784_2025_Q4,21784,2025,4,75,2972,0
21787_2023_Q1,21787,2023,1,50,145,0
21787_2023_Q2,21787,2023,2,29,164,0
21787_2023_Q3,21787,2023,3,53,180,0
21787_2023_Q4,21787,2023,4,46,205,0
21787_2024_Q1,21787,2024,1,58,222,0
21787_2024_Q2,21787,2024,2,49,248,0
21787_2024_Q3,21787,2024,3,58,279,0
21787_2024_Q4,21787,2024,4,56,312,0
21787_2025_Q1,21787,2025,1,75,349,0
21787_2025_Q2,21787,2025,2,70,361,0
21787_2025_Q3,21787,2025,3,78,376,0
21787_2025_Q4,21787,2025,4,70,383,1
21788_2023_Q1,21788,2023,1,45,163,0
21788_2023_Q2,21788,2023,2,24,170,0
21788_2023_Q3,21788,2023,3,27,167,0
21788_2023_Q4,21788,2023,4,35,177,0
21788_2024_Q1,21788,2024,1,32,189,1
21788_2024_Q2,21788,2024,2,32,208,1
21788_2024_Q3,21788,2024,3,29,240,0
21788_2024_Q4,21788,2024,4,34,299,0
21788_2025_Q1,21788,2025,1,36,295,0
21788_2025_Q2,21788,2025,2,30,296,1
21788_2025_Q3,21788,2025,3,41,305,0
21788_2025_Q4,21788,2025,4,40,325,0
21790_2023_Q1,21790,2023,1,0,1,0
21790_2023_Q2,21790,2023,2,0,3,0
21790_2023_Q3,21790,2023,3,0,4,0
21790_2023_Q4,21790,2023,4,0,9,0
21790_2024_Q1,21790,2024,1,1,9,0
21790_2024_Q2,21790,2024,2,1,9,0
21790_2024_Q3,21790,2024,3,1,9,0
21790_2024_Q4,21790,2024,4,0,9,0
21790_2025_Q1,21790,2025,1,0,7,0
21790_2025_Q2,21790,2025,2,0,6,0
21790_2025_Q3,21790,2025,3,0,7,0
21790_2025_Q4,21790,2025,4,0,9,0
21791_2023_Q1,21791,2023,1,13,123,0
21791_2023_Q2,21791,2023,2,9,135,0
21791_2023_Q3,21791,2023,3,13,132,0
21791_2023_Q4,21791,2023,4,5,144,0
21791_2024_Q1,21791,2024,1,6,159,0
21791_2024_Q2,21791,2024,2,9,164,0
21791_2024_Q3,21791,2024,3,11,177,0
21791_2024_Q4,21791,2024,4,7,199,0
21791_2025_Q1,21791,2025,1,13,213,0
21791_2025_Q2,21791,2025,2,11,216,0
21791_2025_Q3,21791,2025,3,8,219,0
21791_2025_Q4,21791,2025,4,12,233,0
21793_2023_Q1,21793,2023,1,29,211,0
21793_2023_Q2,21793,2023,2,14,238,0
21793_2023_Q3,21793,2023,3,31,258,0
21793_2023_Q4,21793,2023,4,26,283,0
21793_2024_Q1,21793,2024,1,21,292,0
21793_2024_Q2,21793,2024,2,26,319,0
21793_2024_Q3,21793,2024,3,21,352,0
21793_2024_Q4,21793,2024,4,30,362,0
21793_2025_Q1,21793,2025,1,43,388,0
21793_2025_Q2,21793,2025,2,27,412,0
21793_2025_Q3,21793,2025,3,37,435,0
21793_2025_Q4,21793,2025,4,37,452,0
21794_2023_Q1,21794,2023,1,5,214,0
21794_2023_Q2,21794,2023,2,5,242,0
21794_2023_Q3,21794,2023,3,7,263,0
21794_2023_Q4,21794,2023,4,5,282,0
21794_2024_Q1,21794,2024,1,5,294,0
21794_2024_Q2,21794,2024,2,4,322,0
21794_2024_Q3,21794,2024,3,1,363,0
21794_2024_Q4,21794,2024,4,4,398,0
21794_2025_Q1,21794,2025,1,3,417,0
21794_2025_Q2,21794,2025,2,5,442,0
21794_2025_Q3,21794,2025,3,5,452,0
21794_2025_Q4,21794,2025,4,8,475,0
21795_2023_Q1,21795,2023,1,8,75,0
21795_2023_Q2,21795,2023,2,19,84,0
21795_2023_Q3,21795,2023,3,17,114,0
21795_2023_Q4,21795,2023,4,17,132,0
21795_2024_Q1,21795,2024,1,26,146,0
21795_2024_Q2,21795,2024,2,17,166,0
21795_2024_Q3,21795,2024,3,25,181,0
21795_2024_Q4,21795,2024,4,30,196,0
21795_2025_Q1,21795,2025,1,42,205,0
21795_2025_Q2,21795,2025,2,16,987,0
21795_2025_Q3,21795,2025,3,21,203,0
21795_2025_Q4,21795,2025,4,22,204,0
21797_2023_Q1,21797,2023,1,15,520,0
21797_2023_Q2,21797,2023,2,7,575,0
21797_2023_Q3,21797,2023,3,12,611,0
21797_2023_Q4,21797,2023,4,14,667,0
21797_2024_Q1,21797,2024,1,13,724,0
21797_2024_Q2,21797,2024,2,10,777,0
21797_2024_Q3,21797,2024,3,12,828,0
21797_2024_Q4,21797,2024,4,12,869,1
21797_2025_Q1,21797,2025,1,13,917,0
21797_2025_Q2,21797,2025,2,13,955,0
21797_2025_Q3,21797,2025,3,14,1008,0
21797_2025_Q4,21797,2025,4,12,1043,0
21798_2023_Q1,21798,2023,1,4,40,0
21798_2023_Q2,21798,2023,2,5,50,0
21798_2023_Q3,21798,2023,3,3,61,0
21798_2023_Q4,21798,2023,4,1,63,0
21798_2024_Q1,21798,2024,1,1,69,0
21798_2024_Q2,21798,2024,2,4,76,0
21798_2024_Q3,21798,2024,3,3,87,0
21798_2024_Q4,21798,2024,4,2,92,0
21798_2025_Q1,21798,2025,1,4,100,0
21798_2025_Q2,21798,2025,2,7,103,0
21798_2025_Q3,21798,2025,3,8,105,0
21798_2025_Q4,21798,2025,4,5,109,1
21801_2023_Q1,21801,2023,1,77,397,1
21801_2023_Q2,21801,2023,2,82,443,1
21801_2023_Q3,21801,2023,3,67,505,0
21801_2023_Q4,21801,2023,4,79,543,2
21801_2024_Q1,21801,2024,1,71,581,1
21801_2024_Q2,21801,2024,2,79,635,0
21801_2024_Q3,21801,2024,3,94,732,0
21801_2024_Q4,21801,2024,4,86,810,1
21801_2025_Q1,21801,2025,1,83,915,0
21801_2025_Q2,21801,2025,2,97,991,1
21801_2025_Q3,21801,2025,3,102,1074,0
21801_2025_Q4,21801,2025,4,103,1136,0
21802_2023_Q1,21802,2023,1,0,0,0
21802_2023_Q2,21802,2023,2,0,0,0
21802_2023_Q3,21802,2023,3,0,0,0
21802_2023_Q4,21802,2023,4,0,0,0
21802_2024_Q1,21802,2024,1,0,0,0
21802_2024_Q2,21802,2024,2,0,0,0
21802_2024_Q3,21802,2024,3,0,0,0
21802_2024_Q4,21802,2024,4,0,0,0
21802_2025_Q1,21802,2025,1,0,0,0
21802_2025_Q2,21802,2025,2,0,0,0
21802_2025_Q3,21802,2025,3,0,0,0
21802_2025_Q4,21802,2025,4,0,0,0
21804_2023_Q1,21804,2023,1,83,304,0
21804_2023_Q2,21804,2023,2,71,323,1
21804_2023_Q3,21804,2023,3,91,368,1
21804_2023_Q4,21804,2023,4,66,410,1
21804_2024_Q1,21804,2024,1,101,441,1
21804_2024_Q2,21804,2024,2,76,503,0
21804_2024_Q3,21804,2024,3,90,595,0
21804_2024_Q4,21804,2024,4,79,626,0
21804_2025_Q1,21804,2025,1,94,641,0
21804_2025_Q2,21804,2025,2,78,670,0
21804_2025_Q3,21804,2025,3,92,691,0
21804_2025_Q4,21804,2025,4,116,705,0
21811_2023_Q1,21811,2023,1,47,465,1
21811_2023_Q2,21811,2023,2,47,505,0
21811_2023_Q3,21811,2023,3,43,545,5
21811_2023_Q4,21811,2023,4,46,606,3
21811_2024_Q1,21811,2024,1,58,650,6
21811_2024_Q2,21811,2024,2,55,692,2
21811_2024_Q3,21811,2024,3,39,784,4
21811_2024_Q4,21811,2024,4,58,841,3
21811_2025_Q1,21811,2025,1,67,882,8
21811_2025_Q2,21811,2025,2,66,933,0
21811_2025_Q3,21811,2025,3,52,995,1
21811_2025_Q4,21811,2025,4,71,1019,1
21812_2023_Q1,21812,2023,1,0,0,0
21812_2023_Q2,21812,2023,2,0,0,0
21812_2023_Q3,21812,2023,3,0,0,0
21812_2023_Q4,21812,2023,4,0,0,0
21812_2024_Q1,21812,2024,1,0,0,0
21812_2024_Q2,21812,2024,2,0,0,0
21812_2024_Q3,21812,2024,3,1,0,0
21812_2024_Q4,21812,2024,4,0,0,0
21812_2025_Q1,21812,2025,1,1,0,0
21812_2025_Q2,21812,2025,2,0,0,0
21812_2025_Q3,21812,2025,3,0,0,0
21812_2025_Q4,21812,2025,4,1,0,0
21813_2023_Q1,21813,2023,1,3,68,0
21813_2023_Q2,21813,2023,2,2,73,0
21813_2023_Q3,21813,2023,3,2,79,0
21813_2023_Q4,21813,2023,4,1,80,0
21813_2024_Q1,21813,2024,1,3,90,0
21813_2024_Q2,21813,2024,2,22,87,0
21813_2024_Q3,21813,2024,3,3,94,0
21813_2024_Q4,21813,2024,4,6,100,0
21813_2025_Q1,21813,2025,1,1,102,0
21813_2025_Q2,21813,2025,2,2,111,0
21813_2025_Q3,21813,2025,3,3,119,0
21813_2025_Q4,21813,2025,4,1,123,0
21814_2023_Q1,21814,2023,1,2,3,0
21814_2023_Q2,21814,2023,2,2,0,0
21814_2023_Q3,21814,2023,3,2,0,0
21814_2023_Q4,21814,2023,4,4,0,0
21814_2024_Q1,21814,2024,1,2,0,0
21814_2024_Q2,21814,2024,2,3,0,0
21814_2024_Q3,21814,2024,3,1,3,0
21814_2024_Q4,21814,2024,4,1,3,0
21814_2025_Q1,21814,2025,1,1,1,0
21814_2025_Q2,21814,2025,2,1,0,0
21814_2025_Q3,21814,2025,3,0,4,0
21814_2025_Q4,21814,2025,4,0,9,0
21817_2023_Q1,21817,2023,1,15,27,0
21817_2023_Q2,21817,2023,2,21,28,1
21817_2023_Q3,21817,2023,3,12,32,0
21817_2023_Q4,21817,2023,4,16,31,0
21817_2024_Q1,21817,2024,1,19,33,6
21817_2024_Q2,21817,2024,2,17,36,4
21817_2024_Q3,21817,2024,3,18,41,5
21817_2024_Q4,21817,2024,4,12,43,0
21817_2025_Q1,21817,2025,1,20,47,0
21817_2025_Q2,21817,2025,2,11,49,3
21817_2025_Q3,21817,2025,3,21,58,5
21817_2025_Q4,21817,2025,4,22,60,4
21821_2023_Q1,21821,2023,1,4,6,0
21821_2023_Q2,21821,2023,2,6,6,0
21821_2023_Q3,21821,2023,3,1,6,0
21821_2023_Q4,21821,2023,4,2,6,0
21821_2024_Q1,21821,2024,1,3,4,0
21821_2024_Q2,21821,2024,2,0,6,0
21821_2024_Q3,21821,2024,3,2,6,0
21821_2024_Q4,21821,2024,4,1,6,0
21821_2025_Q1,21821,2025,1,3,5,0
21821_2025_Q2,21821,2025,2,2,3,0
21821_2025_Q3,21821,2025,3,3,7,0
21821_2025_Q4,21821,2025,4,4,10,0
21822_2023_Q1,21822,2023,1,6,18,0
21822_2023_Q2,21822,2023,2,6,18,0
21822_2023_Q3,21822,2023,3,8,18,0
21822_2023_Q4,21822,2023,4,5,19,0
21822_2024_Q1,21822,2024,1,8,24,0
21822_2024_Q2,21822,2024,2,9,28,0
21822_2024_Q3,21822,2024,3,7,38,0
21822_2024_Q4,21822,2024,4,8,41,0
21822_2025_Q1,21822,2025,1,10,46,0
21822_2025_Q2,21822,2025,2,5,56,0
21822_2025_Q3,21822,2025,3,7,55,0
21822_2025_Q4,21822,2025,4,11,56,0
21824_2023_Q1,21824,2023,1,0,0,0
21824_2023_Q2,21824,2023,2,1,0,0
21824_2023_Q3,21824,2023,3,0,0,0
21824_2023_Q4,21824,2023,4,0,0,0
21824_2024_Q1,21824,2024,1,0,0,0
21824_2024_Q2,21824,2024,2,0,0,0
21824_2024_Q3,21824,2024,3,0,0,0
21824_2024_Q4,21824,2024,4,0,0,0
21824_2025_Q1,21824,2025,1,0,0,0
21824_2025_Q2,21824,2025,2,0,0,0
21824_2025_Q3,21824,2025,3,0,0,0
21824_2025_Q4,21824,2025,4,0,0,0
21826_2023_Q1,21826,2023,1,9,51,0
21826_2023_Q2,21826,2023,2,13,53,2
21826_2023_Q3,21826,2023,3,12,43,0
21826_2023_Q4,21826,2023,4,21,41,1
21826_2024_Q1,21826,2024,1,28,46,1
21826_2024_Q2,21826,2024,2,13,58,1
21826_2024_Q3,21826,2024,3,25,68,0
21826_2024_Q4,21826,2024,4,23,84,0
21826_2025_Q1,21826,2025,1,29,101,0
21826_2025_Q2,21826,2025,2,25,121,0
21826_2025_Q3,21826,2025,3,33,137,0
21826_2025_Q4,21826,2025,4,29,149,0
21829_2023_Q1,21829,2023,1,1,3,0
21829_2023_Q2,21829,2023,2,3,3,0
21829_2023_Q3,21829,2023,3,2,3,0
21829_2023_Q4,21829,2023,4,1,3,0
21829_2024_Q1,21829,2024,1,3,4,0
21829_2024_Q2,21829,2024,2,7,6,0
21829_2024_Q3,21829,2024,3,3,3,0
21829_2024_Q4,21829,2024,4,5,3,0
21829_2025_Q1,21829,2025,1,3,3,0
21829_2025_Q2,21829,2025,2,3,4,0
21829_2025_Q3,21829,2025,3,1,6,0
21829_2025_Q4,21829,2025,4,2,6,0
21830_2023_Q1,21830,2023,1,11,46,0
21830_2023_Q2,21830,2023,2,22,52,0
21830_2023_Q3,21830,2023,3,8,62,0
21830_2023_Q4,21830,2023,4,12,60,0
21830_2024_Q1,21830,2024,1,19,62,0
21830_2024_Q2,21830,2024,2,11,71,0
21830_2024_Q3,21830,2024,3,19,75,0
21830_2024_Q4,21830,2024,4,18,79,0
21830_2025_Q1,21830,2025,1,12,77,0
21830_2025_Q2,21830,2025,2,18,88,0
21830_2025_Q3,21830,2025,3,14,88,0
21830_2025_Q4,21830,2025,4,17,95,0
21835_2023_Q1,21835,2023,1,0,0,1
21835_2023_Q2,21835,2023,2,0,0,0
21835_2023_Q3,21835,2023,3,1,0,0
21835_2023_Q4,21835,2023,4,0,0,0
21835_2024_Q1,21835,2024,1,0,0,0
21835_2024_Q2,21835,2024,2,0,0,0
21835_2024_Q3,21835,2024,3,0,0,0
21835_2024_Q4,21835,2024,4,0,0,0
21835_2025_Q1,21835,2025,1,0,0,0
21835_2025_Q2,21835,2025,2,0,0,1
21835_2025_Q3,21835,2025,3,1,0,0
21835_2025_Q4,21835,2025,4,0,0,1
21837_2023_Q1,21837,2023,1,10,15,0
21837_2023_Q2,21837,2023,2,4,20,0
21837_2023_Q3,21837,2023,3,11,21,0
21837_2023_Q4,21837,2023,4,13,22,0
21837_2024_Q1,21837,2024,1,12,24,0
21837_2024_Q2,21837,2024,2,14,34,0
21837_2024_Q3,21837,2024,3,13,41,0
21837_2024_Q4,21837,2024,4,4,42,0
21837_2025_Q1,21837,2025,1,11,41,0
21837_2025_Q2,21837,2025,2,16,42,0
21837_2025_Q3,21837,2025,3,13,44,0
21837_2025_Q4,21837,2025,4,18,55,0
21838_2023_Q1,21838,2023,1,6,9,0
21838_2023_Q2,21838,2023,2,1,12,0
21838_2023_Q3,21838,2023,3,5,16,0
21838_2023_Q4,21838,2023,4,5,18,0
21838_2024_Q1,21838,2024,1,6,18,0
21838_2024_Q2,21838,2024,2,3,18,0
21838_2024_Q3,21838,2024,3,11,18,0
21838_2024_Q4,21838,2024,4,7,20,0
21838_2025_Q1,21838,2025,1,5,21,0
21838_2025_Q2,21838,2025,2,8,21,0
21838_2025_Q3,21838,2025,3,9,25,0
21838_2025_Q4,21838,2025,4,9,27,0
21840_2023_Q1,21840,2023,1,2,9,0
21840_2023_Q2,21840,2023,2,3,9,0
21840_2023_Q3,21840,2023,3,2,9,0
21840_2023_Q4,21840,2023,4,2,8,0
21840_2024_Q1,21840,2024,1,2,7,0
21840_2024_Q2,21840,2024,2,1,12,0
21840_2024_Q3,21840,2024,3,1,12,0
21840_2024_Q4,21840,2024,4,1,12,0
21840_2025_Q1,21840,2025,1,1,10,0
21840_2025_Q2,21840,2025,2,3,12,0
21840_2025_Q3,21840,2025,3,0,11,0
21840_2025_Q4,21840,2025,4,0,9,0
21841_2023_Q1,21841,2023,1,3,6,0
21841_2023_Q2,21841,2023,2,1,6,0
21841_2023_Q3,21841,2023,3,3,7,0
21841_2023_Q4,21841,2023,4,1,11,0
21841_2024_Q1,21841,2024,1,4,12,0
21841_2024_Q2,21841,2024,2,2,12,0
21841_2024_Q3,21841,2024,3,3,14,0
21841_2024_Q4,21841,2024,4,4,12,0
21841_2025_Q1,21841,2025,1,6,11,0
21841_2025_Q2,21841,2025,2,2,12,0
21841_2025_Q3,21841,2025,3,2,12,0
21841_2025_Q4,21841,2025,4,5,12,0
21842_2023_Q1,21842,2023,1,41,225,0
21842_2023_Q2,21842,2023,2,34,288,0
21842_2023_Q3,21842,2023,3,34,367,0
21842_2023_Q4,21842,2023,4,31,418,1
21842_2024_Q1,21842,2024,1,44,472,0
21842_2024_Q2,21842,2024,2,66,544,0
21842_2024_Q3,21842,2024,3,28,597,1
21842_2024_Q4,21842,2024,4,38,579,0
21842_2025_Q1,21842,2025,1,47,531,0
21842_2025_Q2,21842,2025,2,60,549,0
21842_2025_Q3,21842,2025,3,58,536,0
21842_2025_Q4,21842,2025,4,74,582,0
21843_2023_Q1,21843,2023,1,0,0,0
21843_2023_Q2,21843,2023,2,0,0,0
21843_2023_Q3,21843,2023,3,0,0,0
21843_2023_Q4,21843,2023,4,0,1,0
21843_2024_Q1,21843,2024,1,0,3,0
21843_2024_Q2,21843,2024,2,0,3,0
21843_2024_Q3,21843,2024,3,0,2,0
21843_2024_Q4,21843,2024,4,0,0,0
21843_2025_Q1,21843,2025,1,0,0,0
21843_2025_Q2,21843,2025,2,0,0,0
21843_2025_Q3,21843,2025,3,0,0,0
21843_2025_Q4,21843,2025,4,0,2,0
21849_2023_Q1,21849,2023,1,1,14,0
21849_2023_Q2,21849,2023,2,6,15,0
21849_2023_Q3,21849,2023,3,6,15,0
21849_2023_Q4,21849,2023,4,10,16,0
21849_2024_Q1,21849,2024,1,9,21,0
21849_2024_Q2,21849,2024,2,11,24,0
21849_2024_Q3,21849,2024,3,14,33,0
21849_2024_Q4,21849,2024,4,10,36,0
21849_2025_Q1,21849,2025,1,10,38,0
21849_2025_Q2,21849,2025,2,8,53,0
21849_2025_Q3,21849,2025,3,7,56,0
21849_2025_Q4,21849,2025,4,10,52,0
21850_2023_Q1,21850,2023,1,11,19,0
21850_2023_Q2,21850,2023,2,20,20,0
21850_2023_Q3,21850,2023,3,17,22,0
21850_2023_Q4,21850,2023,4,15,22,0
21850_2024_Q1,21850,2024,1,14,22,0
21850_2024_Q2,21850,2024,2,14,23,0
21850_2024_Q3,21850,2024,3,8,40,0
21850_2024_Q4,21850,2024,4,9,38,0
21850_2025_Q1,21850,2025,1,15,42,0
21850_2025_Q2,21850,2025,2,22,43,0
21850_2025_Q3,21850,2025,3,13,45,0
21850_2025_Q4,21850,2025,4,22,51,0
21851_2023_Q1,21851,2023,1,23,56,0
21851_2023_Q2,21851,2023,2,18,63,1
21851_2023_Q3,21851,2023,3,29,63,1
21851_2023_Q4,21851,2023,4,22,67,0
21851_2024_Q1,21851,2024,1,24,69,0
21851_2024_Q2,21851,2024,2,14,66,0
21851_2024_Q3,21851,2024,3,26,63,0
21851_2024_Q4,21851,2024,4,34,65,0
21851_2025_Q1,21851,2025,1,34,70,0
21851_2025_Q2,21851,2025,2,34,78,0
21851_2025_Q3,21851,2025,3,40,96,0
21851_2025_Q4,21851,2025,4,27,94,0
21853_2023_Q1,21853,2023,1,28,28,0
21853_2023_Q2,21853,2023,2,22,36,0
21853_2023_Q3,21853,2023,3,31,41,0
21853_2023_Q4,21853,2023,4,27,51,4
21853_2024_Q1,21853,2024,1,30,64,5
21853_2024_Q2,21853,2024,2,23,85,1
21853_2024_Q3,21853,2024,3,31,97,0
21853_2024_Q4,21853,2024,4,29,96,0
21853_2025_Q1,21853,2025,1,34,105,1
21853_2025_Q2,21853,2025,2,43,108,0
21853_2025_Q3,21853,2025,3,35,109,0
21853_2025_Q4,21853,2025,4,42,121,0
21856_2023_Q1,21856,2023,1,3,8,0
21856_2023_Q2,21856,2023,2,2,6,0
21856_2023_Q3,21856,2023,3,2,9,0
21856_2023_Q4,21856,2023,4,1,9,0
21856_2024_Q1,21856,2024,1,4,11,0
21856_2024_Q2,21856,2024,2,0,13,0
21856_2024_Q3,21856,2024,3,1,17,0
21856_2024_Q4,21856,2024,4,4,19,0
21856_2025_Q1,21856,2025,1,1,21,0
21856_2025_Q2,21856,2025,2,0,19,0
21856_2025_Q3,21856,2025,3,5,16,0
21856_2025_Q4,21856,2025,4,3,19,0
21861_2023_Q1,21861,2023,1,4,0,0
21861_2023_Q2,21861,2023,2,5,0,0
21861_2023_Q3,21861,2023,3,4,0,1
21861_2023_Q4,21861,2023,4,9,0,0
21861_2024_Q1,21861,2024,1,7,0,0
21861_2024_Q2,21861,2024,2,5,0,0
21861_2024_Q3,21861,2024,3,9,1,0
21861_2024_Q4,21861,2024,4,5,3,0
21861_2025_Q1,21861,2025,1,11,3,0
21861_2025_Q2,21861,2025,2,2,5,0
21861_2025_Q3,21861,2025,3,7,9,0
21861_2025_Q4,21861,2025,4,7,10,0
21862_2023_Q1,21862,2023,1,0,0,0
21862_2023_Q2,21862,2023,2,1,0,0
21862_2023_Q3,21862,2023,3,1,0,0
21862_2023_Q4,21862,2023,4,0,0,0
21862_2024_Q1,21862,2024,1,1,0,0
21862_2024_Q2,21862,2024,2,0,0,0
21862_2024_Q3,21862,2024,3,1,0,0
21862_2024_Q4,21862,2024,4,0,0,0
21862_2025_Q1,21862,2025,1,0,0,0
21862_2025_Q2,21862,2025,2,0,0,0
21862_2025_Q3,21862,2025,3,1,0,0
21862_2025_Q4,21862,2025,4,0,0,0
21863_2023_Q1,21863,2023,1,12,76,0
21863_2023_Q2,21863,2023,2,12,75,0
21863_2023_Q3,21863,2023,3,11,79,0
21863_2023_Q4,21863,2023,4,11,85,0
21863_2024_Q1,21863,2024,1,22,89,0
21863_2024_Q2,21863,2024,2,17,94,2
21863_2024_Q3,21863,2024,3,8,96,0
21863_2024_Q4,21863,2024,4,9,104,0
21863_2025_Q1,21863,2025,1,16,108,0
21863_2025_Q2,21863,2025,2,11,112,0
21863_2025_Q3,21863,2025,3,11,112,0
21863_2025_Q4,21863,2025,4,25,102,0
21864_2023_Q1,21864,2023,1,3,0,0
21864_2023_Q2,21864,2023,2,1,0,0
21864_2023_Q3,21864,2023,3,1,0,0
21864_2023_Q4,21864,2023,4,0,0,0
21864_2024_Q1,21864,2024,1,0,0,0
21864_2024_Q2,21864,2024,2,0,0,0
21864_2024_Q3,21864,2024,3,0,9,0
21864_2024_Q4,21864,2024,4,1,9,0
21864_2025_Q1,21864,2025,1,2,9,0
21864_2025_Q2,21864,2025,2,4,12,0
21864_2025_Q3,21864,2025,3,2,12,0
21864_2025_Q4,21864,2025,4,0,12,0
21865_2023_Q1,21865,2023,1,0,3,0
21865_2023_Q2,21865,2023,2,4,4,0
21865_2023_Q3,21865,2023,3,0,6,0
21865_2023_Q4,21865,2023,4,1,6,0
21865_2024_Q1,21865,2024,1,2,7,0
21865_2024_Q2,21865,2024,2,2,10,0
21865_2024_Q3,21865,2024,3,1,11,0
21865_2024_Q4,21865,2024,4,0,12,0
21865_2025_Q1,21865,2025,1,1,14,0
21865_2025_Q2,21865,2025,2,0,12,0
21865_2025_Q3,21865,2025,3,3,12,0
21865_2025_Q4,21865,2025,4,1,10,0
21866_2023_Q1,21866,2023,1,0,0,0
21866_2023_Q2,21866,2023,2,0,0,0
21866_2023_Q3,21866,2023,3,1,0,0
21866_2023_Q4,21866,2023,4,0,0,0
21866_2024_Q1,21866,2024,1,0,0,0
21866_2024_Q2,21866,2024,2,0,0,0
21866_2024_Q3,21866,2024,3,0,0,0
21866_2024_Q4,21866,2024,4,0,0,0
21866_2025_Q1,21866,2025,1,0,0,0
21866_2025_Q2,21866,2025,2,0,0,0
21866_2025_Q3,21866,2025,3,1,0,0
21866_2025_Q4,21866,2025,4,0,0,0
21867_2023_Q1,21867,2023,1,1,0,0
21867_2023_Q2,21867,2023,2,0,0,0
21867_2023_Q3,21867,2023,3,0,0,0
21867_2023_Q4,21867,2023,4,0,0,1
21867_2024_Q1,21867,2024,1,0,0,0
21867_2024_Q2,21867,2024,2,0,0,0
21867_2024_Q3,21867,2024,3,0,0,0
21867_2024_Q4,21867,2024,4,0,0,0
21867_2025_Q1,21867,2025,1,0,0,0
21867_2025_Q2,21867,2025,2,0,0,0
21867_2025_Q3,21867,2025,3,0,0,0
21867_2025_Q4,21867,2025,4,0,0,0
21869_2023_Q1,21869,2023,1,4,9,0
21869_2023_Q2,21869,2023,2,4,9,0
21869_2023_Q3,21869,2023,3,2,10,0
21869_2023_Q4,21869,2023,4,4,15,0
21869_2024_Q1,21869,2024,1,1,15,0
21869_2024_Q2,21869,2024,2,3,18,0
21869_2024_Q3,21869,2024,3,7,16,0
21869_2024_Q4,21869,2024,4,5,15,0
21869_2025_Q1,21869,2025,1,3,22,0
21869_2025_Q2,21869,2025,2,2,24,0
21869_2025_Q3,21869,2025,3,3,26,0
21869_2025_Q4,21869,2025,4,1,27,0
21871_2023_Q1,21871,2023,1,6,6,0
21871_2023_Q2,21871,2023,2,9,7,0
21871_2023_Q3,21871,2023,3,9,11,0
21871_2023_Q4,21871,2023,4,5,15,0
21871_2024_Q1,21871,2024,1,7,15,1
21871_2024_Q2,21871,2024,2,12,18,0
21871_2024_Q3,21871,2024,3,8,21,0
21871_2024_Q4,21871,2024,4,8,19,0
21871_2025_Q1,21871,2025,1,8,20,0
21871_2025_Q2,21871,2025,2,6,21,0
21871_2025_Q3,21871,2025,3,5,24,0
21871_2025_Q4,21871,2025,4,8,23,0
21872_2023_Q1,21872,2023,1,3,12,0
21872_2023_Q2,21872,2023,2,2,12,0
21872_2023_Q3,21872,2023,3,4,12,1
21872_2023_Q4,21872,2023,4,0,12,0
21872_2024_Q1,21872,2024,1,1,12,0
21872_2024_Q2,21872,2024,2,1,12,0
21872_2024_Q3,21872,2024,3,1,18,0
21872_2024_Q4,21872,2024,4,1,16,0
21872_2025_Q1,21872,2025,1,1,22,0
21872_2025_Q2,21872,2025,2,1,23,2
21872_2025_Q3,21872,2025,3,3,22,0
21872_2025_Q4,21872,2025,4,1,22,0
21874_2023_Q1,21874,2023,1,1,6,0
21874_2023_Q2,21874,2023,2,5,6,0
21874_2023_Q3,21874,2023,3,7,9,0
21874_2023_Q4,21874,2023,4,5,9,0
21874_2024_Q1,21874,2024,1,10,11,0
21874_2024_Q2,21874,2024,2,7,13,0
21874_2024_Q3,21874,2024,3,6,12,0
21874_2024_Q4,21874,2024,4,4,12,0
21874_2025_Q1,21874,2025,1,6,12,0
21874_2025_Q2,21874,2025,2,5,13,0
21874_2025_Q3,21874,2025,3,6,15,0
