zip_code,year,quarter,ev_registrations
22026,2022,4,3
22026,2023,1,2
22026,2023,2,13
22026,2023,3,7
22026,2023,4,7
22026,2024,1,10
22026,2024,2,19
22026,2024,3,10
22026,2024,4,22
22026,2025,1,7
22026,2025,2,6
22026,2025,3,16
22026,2025,4,16
22027,2022,2,3
22027,2022,3,7
22027,2022,4,2
22027,2023,1,7
22027,2023,2,2
22027,2023,3,4
22027,2023,4,4
22027,2024,1,1
22027,2024,2,7
22027,2024,3,2
22027,2024,4,2
22027,2025,1,3
22027,2025,2,3
22027,2025,3,2
22027,2025,4,1
22030,2022,2,8
22030,2022,3,22
22030,2022,4,28
22030,2023,1,31
22030,2023,2,32
22030,2023,3,52
22030,2023,4,47
22030,2024,1,44
22030,2024,2,41
22030,2024,3,34
22030,2024,4,61
22030,2025,1,56
22030,2025,2,44
22030,2025,3,66
22030,2025,4,36
22031,2022,2,5
22031,2022,3,10
22031,2022,4,17
22031,2023,1,14
22031,2023,2,17
22031,2023,3,29
22031,2023,4,29
22031,2024,1,28
22031,2024,2,35
22031,2024,3,22
22031,2024,4,37
22031,2025,1,34
22031,2025,2,33
22031,2025,3,51
22031,2025,4,22
22032,2022,2,3
22032,2022,3,3
22032,2022,4,17
22032,2023,1,18
22032,2023,2,13
22032,2023,3,21
22032,2023,4,14
22032,2024,1,18
22032,2024,2,18
22032,2024,3,36
22032,2024,4,23
22032,2025,1,23
22032,2025,2,20
22032,2025,3,21
22032,2025,4,10
22033,2022,2,3
22033,2022,3,11
22033,2022,4,15
22033,2023,1,18
22033,2023,2,12
22033,2023,3,37
22033,2023,4,34
22033,2024,1,38
22033,2024,2,39
22033,2024,3,27
22033,2024,4,44
22033,2025,1,35
22033,2025,2,23
22033,2025,3,40
22033,2025,4,16
22035,2023,4,1
22035,2024,1,1
22036,2024,1,1
22036,2024,2,1
22038,2022,2,1
22038,2022,3,1
22039,2022,2,1
22039,2022,3,15
22039,2022,4,5
22039,2023,1,15
22039,2023,2,12
22039,2023,3,15
22039,2023,4,21
22039,2024,1,23
22039,2024,2,21
22039,2024,3,17
22039,2024,4,24
22039,2025,1,13
22039,2025,2,18
22039,2025,3,19
22039,2025,4,18
22041,2022,3,6
22041,2022,4,6
22041,2023,1,5
22041,2023,2,10
22041,2023,3,11
22041,2023,4,11
22041,2024,1,12
22041,2024,2,15
22041,2024,3,21
22041,2024,4,21
22041,2025,1,28
22041,2025,2,22
22041,2025,3,19
22041,2025,4,14
22042,2022,3,6
22042,2022,4,16
22042,2023,1,26
22042,2023,2,15
22042,2023,3,24
22042,2023,4,24
22042,2024,1,24
22042,2024,2,33
22042,2024,3,24
22042,2024,4,21
22042,2025,1,16
22042,2025,2,14
22042,2025,3,32
22042,2025,4,17
22043,2022,2,1
22043,2022,3,12
22043,2022,4,17
22043,2023,1,9
22043,2023,2,21
22043,2023,3,18
22043,2023,4,19
22043,2024,1,29
22043,2024,2,31
22043,2024,3,22
22043,2024,4,29
22043,2025,1,22
22043,2025,2,23
22043,2025,3,33
22043,2025,4,22
22044,2022,3,2
22044,2022,4,6
22044,2023,1,3
22044,2023,2,9
22044,2023,3,7
22044,2023,4,9
22044,2024,1,3
22044,2024,2,5
22044,2024,3,13
22044,2024,4,10
22044,2025,1,15
22044,2025,2,5
22044,2025,3,1
22044,2025,4,7
22046,2022,2,4
22046,2022,3,10
22046,2022,4,9
22046,2023,1,15
22046,2023,2,5
22046,2023,3,13
22046,2023,4,12
22046,2024,1,17
22046,2024,2,15
22046,2024,3,25
22046,2024,4,28
22046,2025,1,21
22046,2025,2,15
22046,2025,3,16
22046,2025,4,16
22059,2025,1,2
22060,2022,2,3
22060,2022,3,5
22060,2022,4,5
22060,2023,3,2
22060,2023,4,1
22060,2024,1,4
22060,2024,2,2
22060,2024,4,4
22060,2025,2,1
22060,2025,3,7
22060,2025,4,6
22066,2022,2,6
22066,2022,3,3
22066,2022,4,13
22066,2023,1,22
22066,2023,2,24
22066,2023,3,28
22066,2023,4,27
22066,2024,1,30
22066,2024,2,32
22066,2024,3,35
22066,2024,4,33
22066,2025,1,27
22066,2025,2,38
22066,2025,3,36
22066,2025,4,32
22079,2022,2,2
22079,2022,3,11
22079,2022,4,6
22079,2023,1,18
22079,2023,2,20
22079,2023,3,13
22079,2023,4,21
22079,2024,1,26
22079,2024,2,30
22079,2024,3,24
22079,2024,4,36
22079,2025,1,32
22079,2025,2,39
22079,2025,3,31
22079,2025,4,22
22101,2022,2,5
22101,2022,3,20
22101,2022,4,25
22101,2023,1,38
22101,2023,2,29
22101,2023,3,55
22101,2023,4,68
22101,2024,1,65
22101,2024,2,77
22101,2024,3,42
22101,2024,4,56
22101,2025,1,71
22101,2025,2,59
22101,2025,3,80
22101,2025,4,71
22102,2022,2,5
22102,2022,3,19
22102,2022,4,24
22102,2023,1,21
22102,2023,2,15
22102,2023,3,38
22102,2023,4,46
22102,2024,1,32
22102,2024,2,43
22102,2024,3,34
22102,2024,4,65
22102,2025,1,39
22102,2025,2,37
22102,2025,3,68
22102,2025,4,46
22103,2022,3,2
22106,2024,3,2
22106,2024,4,1
22108,2024,1,2
22118,2023,1,1
22118,2023,2,1
22124,2022,2,5
22124,2022,3,6
22124,2022,4,6
22124,2023,1,14
22124,2023,2,19
22124,2023,3,17
22124,2023,4,17
22124,2024,1,15
22124,2024,2,22
22124,2024,3,19
22124,2024,4,18
22124,2025,1,9
22124,2025,2,19
22124,2025,3,26
22124,2025,4,21
22125,2023,2,1
22125,2023,3,1
22125,2024,4,1
22125,2025,1,2
22125,2025,2,1
22125,2025,3,2
22134,2022,3,1
22134,2022,4,1
22134,2023,3,1
22134,2023,4,1
22134,2025,1,1
22134,2025,2,3
22134,2025,3,2
22134,2025,4,3
22142,2024,3,2
22150,2022,2,5
22150,2022,3,18
22150,2022,4,21
22150,2023,1,30
22150,2023,2,34
22150,2023,3,43
22150,2023,4,57
22150,2024,1,58
22150,2024,2,69
22150,2024,3,74
22150,2024,4,60
22150,2025,1,82
22150,2025,2,85
22150,2025,3,92
22150,2025,4,89
22151,2022,3,5
22151,2022,4,8
22151,2023,1,11
22151,2023,2,1
22151,2023,3,9
22151,2023,4,10
22151,2024,1,12
22151,2024,2,11
22151,2024,3,9
22151,2024,4,11
22151,2025,1,15
22151,2025,2,12
22151,2025,3,12
22151,2025,4,9
22152,2022,2,2
22152,2022,3,8
22152,2022,4,10
22152,2023,1,8
22152,2023,2,6
22152,2023,3,16
22152,2023,4,15
22152,2024,1,16
22152,2024,2,21
22152,2024,3,10
22152,2024,4,16
22152,2025,1,17
22152,2025,2,20
22152,2025,3,29
22152,2025,4,21
22153,2022,2,2
22153,2022,3,2
22153,2022,4,8
22153,2023,1,17
22153,2023,2,12
22153,2023,3,12
22153,2023,4,20
22153,2024,1,10
22153,2024,2,24
22153,2024,3,16
22153,2024,4,28
22153,2025,1,18
22153,2025,2,25
22153,2025,3,18
22153,2025,4,19
22172,2022,3,4
22172,2022,4,4
22172,2023,1,6
22172,2023,2,3
22172,2023,3,8
22172,2023,4,4
22172,2024,1,6
22172,2024,2,4
22172,2024,3,2
22172,2024,4,12
22172,2025,2,2
22172,2025,3,6
22172,2025,4,3
22180,2022,2,5
22180,2022,3,7
22180,2022,4,15
22180,2023,1,26
22180,2023,2,31
22180,2023,3,27
22180,2023,4,20
22180,2024,1,22
22180,2024,2,32
22180,2024,3,31
22180,2024,4,26
22180,2025,1,17
22180,2025,2,30
22180,2025,3,33
22180,2025,4,36
22181,2022,2,2
22181,2022,3,3
22181,2022,4,5
22181,2023,1,6
22181,2023,2,4
22181,2023,3,10
22181,2023,4,16
22181,2024,1,13
22181,2024,2,10
22181,2024,3,24
22181,2024,4,21
22181,2025,1,23
22181,2025,2,14
22181,2025,3,20
22181,2025,4,10
22182,2022,2,8
22182,2022,3,15
22182,2022,4,19
22182,2023,1,18
22182,2023,2,21
22182,2023,3,33
22182,2023,4,29
22182,2024,1,35
22182,2024,2,50
22182,2024,3,39
22182,2024,4,55
22182,2025,1,50
22182,2025,2,35
22182,2025,3,48
22182,2025,4,30
22183,2023,3,2
22191,2022,2,8
22191,2022,3,10
22191,2022,4,8
22191,2023,1,10
22191,2023,2,13
22191,2023,3,22
22191,2023,4,29
22191,2024,1,31
22191,2024,2,30
22191,2024,3,35
22191,2024,4,26
22191,2025,1,22
22191,2025,2,36
22191,2025,3,30
22191,2025,4,14
22192,2022,2,1
22192,2022,3,7
22192,2022,4,14
22192,2023,1,17
22192,2023,2,15
22192,2023,3,24
22192,2023,4,26
22192,2024,1,32
22192,2024,2,36
22192,2024,3,20
22192,2024,4,22
22192,2025,1,38
22192,2025,2,27
22192,2025,3,32
22192,2025,4,24
22193,2022,2,4
22193,2022,3,4
22193,2022,4,19
22193,2023,1,18
22193,2023,2,22
22193,2023,3,18
22193,2023,4,16
22193,2024,1,16
22193,2024,2,29
22193,2024,3,29
22193,2024,4,27
22193,2025,1,28
22193,2025,2,41
22193,2025,3,31
22193,2025,4,19
22199,2024,3,2
22201,2022,2,4
22201,2022,3,14
22201,2022,4,10
22201,2023,1,18
22201,2023,2,24
22201,2023,3,28
22201,2023,4,33
22201,2024,1,21
22201,2024,2,30
22201,2024,3,31
22201,2024,4,41
22201,2025,1,29
22201,2025,2,30
22201,2025,3,32
22201,2025,4,20
22202,2022,2,2
22202,2022,3,14
22202,2022,4,18
22202,2023,1,14
22202,2023,2,11
22202,2023,3,17
22202,2023,4,11
22202,2024,1,18
22202,2024,2,21
22202,2024,3,28
22202,2024,4,35
22202,2025,1,27
22202,2025,2,28
22202,2025,3,29
22202,2025,4,30
22203,2022,2,2
22203,2022,3,5
22203,2022,4,5
22203,2023,1,6
22203,2023,2,8
22203,2023,3,7
22203,2023,4,21
22203,2024,1,21
22203,2024,2,13
22203,2024,3,13
22203,2024,4,23
22203,2025,1,21
22203,2025,2,14
22203,2025,3,32
22203,2025,4,19
22204,2022,2,8
22204,2022,3,11
22204,2022,4,28
22204,2023,1,15
22204,2023,2,17
22204,2023,3,23
22204,2023,4,20
22204,2024,1,20
22204,2024,2,26
22204,2024,3,30
22204,2024,4,30
22204,2025,1,35
22204,2025,2,27
22204,2025,3,40
22204,2025,4,27
22205,2022,2,2
22205,2022,3,16
22205,2022,4,15
22205,2023,1,12
22205,2023,2,13
22205,2023,3,21
22205,2023,4,14
22205,2024,1,20
22205,2024,2,13
22205,2024,3,20
22205,2024,4,25
22205,2025,1,18
22205,2025,2,21
22205,2025,3,48
22205,2025,4,24
22206,2022,2,3
22206,2022,3,11
22206,2022,4,8
22206,2023,1,11
22206,2023,2,13
22206,2023,3,8
22206,2023,4,5
22206,2024,1,12
22206,2024,2,12
22206,2024,3,12
22206,2024,4,13
22206,2025,1,12
22206,2025,2,15
22206,2025,3,19
22206,2025,4,19
22207,2022,2,12
22207,2022,3,27
22207,2022,4,31
22207,2023,1,44
22207,2023,2,33
22207,2023,3,36
22207,2023,4,39
22207,2024,1,30
22207,2024,2,47
22207,2024,3,49
22207,2024,4,51
22207,2025,1,53
22207,2025,2,27
22207,2025,3,71
22207,2025,4,43
22209,2022,2,4
22209,2022,3,8
22209,2022,4,6
22209,2023,1,14
22209,2023,2,3
22209,2023,3,14
22209,2023,4,13
22209,2024,1,12
22209,2024,2,25
22209,2024,3,15
22209,2024,4,19
22209,2025,1,10
22209,2025,2,17
22209,2025,3,20
22209,2025,4,12
22211,2023,1,1
22211,2025,2,2
22213,2022,3,2
22213,2022,4,8
22213,2023,1,3
22213,2023,2,1
22213,2023,3,3
22213,2023,4,9
22213,2024,1,4
22213,2024,2,11
22213,2024,3,3
22213,2024,4,5
22213,2025,1,3
22213,2025,2,2
22213,2025,3,2
22213,2025,4,10
22230,2024,2,1
22230,2024,3,3
22301,2022,2,4
22301,2022,3,13
22301,2022,4,8
22301,2023,1,7
22301,2023,2,6
22301,2023,3,17
22301,2023,4,15
22301,2024,1,17
22301,2024,2,14
22301,2024,3,25
22301,2024,4,17
22301,2025,1,21
22301,2025,2,17
22301,2025,3,32
22301,2025,4,24
22302,2022,2,2
22302,2022,3,8
22302,2022,4,6
22302,2023,1,9
22302,2023,2,9
22302,2023,3,11
22302,2023,4,6
22302,2024,1,19
22302,2024,2,22
22302,2024,3,12
22302,2024,4,17
22302,2025,1,11
22302,2025,2,18
22302,2025,3,16
22302,2025,4,15
22303,2022,2,2
22303,2022,3,6
22303,2022,4,2
22303,2023,1,9
22303,2023,2,13
22303,2023,3,7
22303,2023,4,5
22303,2024,1,15
22303,2024,2,11
22303,2024,3,17
22303,2024,4,10
22303,2025,1,5
22303,2025,2,13
22303,2025,3,13
22303,2025,4,12
22304,2022,2,7
22304,2022,3,19
22304,2022,4,10
22304,2023,1,17
22304,2023,2,12
22304,2023,3,14
22304,2023,4,36
22304,2024,1,18
22304,2024,2,21
22304,2024,3,31
22304,2024,4,41
22304,2025,1,30
22304,2025,2,33
22304,2025,3,31
22304,2025,4,26
22305,2022,2,1
22305,2022,3,5
22305,2022,4,10
22305,2023,1,14
22305,2023,2,7
22305,2023,3,3
22305,2023,4,11
22305,2024,1,10
22305,2024,2,10
22305,2024,3,6
22305,2024,4,13
22305,2025,1,6
22305,2025,2,9
22305,2025,3,13
22305,2025,4,12
22306,2022,2,4
22306,2022,3,7
22306,2022,4,3
22306,2023,1,6
22306,2023,2,5
22306,2023,3,7
22306,2023,4,5
22306,2024,1,10
22306,2024,2,15
22306,2024,3,10
22306,2024,4,14
22306,2025,1,22
22306,2025,2,35
22306,2025,3,21
22306,2025,4,11
22307,2022,2,3
22307,2022,3,6
22307,2022,4,6
22307,2023,1,6
22307,2023,2,7
22307,2023,3,10
22307,2023,4,6
22307,2024,1,7
22307,2024,2,10
22307,2024,3,5
22307,2024,4,13
22307,2025,1,4
22307,2025,2,13
22307,2025,3,7
22307,2025,4,7
22308,2022,3,5
22308,2022,4,8
22308,2023,1,4
22308,2023,2,12
22308,2023,3,15
22308,2023,4,12
22308,2024,1,18
22308,2024,2,6
22308,2024,3,21
22308,2024,4,14
22308,2025,1,10
22308,2025,2,13
22308,2025,3,12
22308,2025,4,17
22309,2022,2,1
22309,2022,3,7
22309,2022,4,9
22309,2023,1,29
22309,2023,2,6
22309,2023,3,4
22309,2023,4,12
22309,2024,1,11
22309,2024,2,7
22309,2024,3,12
22309,2024,4,18
22309,2025,1,7
22309,2025,2,20
22309,2025,3,23
22309,2025,4,15
22310,2022,2,2
22310,2022,3,10
22310,2022,4,14
22310,2023,1,15
22310,2023,2,6
22310,2023,3,9
22310,2023,4,12
22310,2024,1,17
22310,2024,2,34
22310,2024,3,29
22310,2024,4,30
22310,2025,1,24
22310,2025,2,23
22310,2025,3,29
22310,2025,4,25
22311,2022,2,1
22311,2022,3,4
22311,2022,4,3
22311,2023,1,6
22311,2023,2,2
22311,2023,3,1
22311,2023,4,9
22311,2024,1,4
22311,2024,2,15
22311,2024,3,8
22311,2024,4,13
22311,2025,1,15
22311,2025,2,9
22311,2025,3,12
22311,2025,4,7
22312,2022,2,6
22312,2022,3,7
22312,2022,4,9
22312,2023,1,5
22312,2023,2,6
22312,2023,3,16
22312,2023,4,12
22312,2024,1,15
22312,2024,2,23
22312,2024,3,15
22312,2024,4,22
22312,2025,1,17
22312,2025,2,29
22312,2025,3,19
22312,2025,4,17
22314,2022,2,8
22314,2022,3,15
22314,2022,4,13
22314,2023,1,21
22314,2023,2,25
22314,2023,3,17
22314,2023,4,42
22314,2024,1,32
22314,2024,2,33
22314,2024,3,30
22314,2024,4,26
22314,2025,1,35
22314,2025,2,34
22314,2025,3,49
22314,2025,4,33
22315,2022,2,4
22315,2022,3,13
22315,2022,4,8
22315,2023,1,7
22315,2023,2,8
22315,2023,3,21
22315,2023,4,16
22315,2024,1,21
22315,2024,2,26
22315,2024,3,21
22315,2024,4,17
22315,2025,1,21
22315,2025,2,23
22315,2025,3,28
22315,2025,4,21
22401,2022,2,1
22401,2022,3,2
22401,2022,4,6
22401,2023,1,2
22401,2023,2,5
22401,2023,3,1
22401,2023,4,1
22401,2024,1,4
22401,2024,2,5
22401,2024,3,7
22401,2024,4,2
22401,2025,1,2
22401,2025,2,6
22401,2025,3,3
22401,2025,4,5
22403,2023,1,2
22405,2022,3,3
22405,2022,4,2
22405,2023,1,10
22405,2023,2,8
22405,2023,3,12
22405,2023,4,4
22405,2024,1,4
22405,2024,2,2
22405,2024,3,4
22405,2024,4,5
22405,2025,1,4
22405,2025,2,4
22405,2025,3,11
22405,2025,4,6
22406,2022,3,2
22406,2022,4,4
22406,2023,1,7
22406,2023,2,9
22406,2023,3,7
22406,2023,4,5
22406,2024,1,7
22406,2024,2,13
22406,2024,3,3
22406,2024,4,7
22406,2025,1,7
22406,2025,2,5
22406,2025,3,9
22406,2025,4,5
22407,2022,2,2
22407,2022,3,1
22407,2022,4,7
22407,2023,1,9
22407,2023,2,2
22407,2023,3,6
22407,2023,4,1
22407,2024,1,9
22407,2024,2,4
22407,2024,3,8
22407,2024,4,7
22407,2025,1,5
22407,2025,2,6
22407,2025,3,14
22407,2025,4,10
22408,2022,2,2
22408,2022,3,10
22408,2022,4,8
22408,2023,1,8
22408,2023,2,5
22408,2023,3,6
22408,2023,4,1
22408,2024,1,3
22408,2024,2,5
22408,2024,3,3
22408,2024,4,6
22408,2025,1,4
22408,2025,2,9
22408,2025,3,10
22408,2025,4,6
22412,2023,1,1
22412,2023,2,1
22412,2024,1,1
22427,2023,1,3
22427,2023,4,2
22427,2024,2,1
22427,2024,3,1
22427,2024,4,2
22428,2023,1,1
22428,2023,2,1
22435,2024,2,2
22443,2024,3,2
22443,2025,2,4
22443,2025,3,2
22448,2025,2,2
22469,2024,3,1
22473,2024,1,2
22473,2025,2,2
22473,2025,4,2
22480,2022,3,1
22480,2022,4,1
22485,2022,2,2
22485,2022,3,8
22485,2022,4,1
22485,2023,1,4
22485,2023,2,3
22485,2023,3,8
22485,2023,4,8
22485,2024,1,6
22485,2024,2,6
22485,2024,4,9
22485,2025,1,9
22485,2025,2,8
22485,2025,3,14
22485,2025,4,5
22503,2022,2,1
22503,2025,1,1
22503,2025,2,1
22508,2023,3,3
22508,2023,4,1
22508,2024,1,4
22508,2024,3,2
22508,2024,4,6
22508,2025,1,1
22508,2025,2,1
22508,2025,3,2
22508,2025,4,8
22511,2023,4,1
22511,2024,1,1
22513,2025,3,2
22517,2024,3,2
22520,2023,1,2
22520,2023,3,2
22520,2023,4,1
22520,2024,3,1
22520,2024,4,7
22520,2025,1,4
22520,2025,2,1
22520,2025,3,1
22520,2025,4,1
22539,2022,3,1
22539,2022,4,3
22539,2025,1,4
22544,2023,1,2
22546,2022,3,2
22546,2022,4,2
22546,2023,1,2
22546,2023,3,3
22546,2023,4,2
22546,2024,1,1
22546,2025,2,3
22546,2025,3,4
22546,2025,4,5
22551,2023,1,3
22551,2023,2,3
22551,2023,3,4
22551,2023,4,2
22551,2024,1,2
22551,2024,4,3
22551,2025,1,5
22551,2025,2,3
22551,2025,3,2
22551,2025,4,3
22553,2022,3,3
22553,2022,4,3
22553,2023,4,1
22553,2024,1,1
22553,2024,3,6
22553,2024,4,2
22553,2025,3,5
22553,2025,4,2
22554,2022,2,10
22554,2022,3,10
22554,2022,4,8
22554,2023,1,15
22554,2023,2,4
22554,2023,3,14
22554,2023,4,14
22554,2024,1,22
22554,2024,2,22
22554,2024,3,15
22554,2024,4,23
22554,2025,1,34
22554,2025,2,26
22554,2025,3,24
22554,2025,4,23
22556,2022,2,2
22556,2022,3,5
22556,2022,4,2
22556,2023,1,2
22556,2023,2,2
22556,2023,3,4
22556,2023,4,5
22556,2024,1,5
22556,2024,2,11
22556,2024,3,8
22556,2024,4,9
22556,2025,1,8
22556,2025,2,10
22556,2025,3,5
22556,2025,4,10
22560,2025,3,1
22572,2024,3,2
22576,2024,4,2
22578,2024,4,2
22601,2022,2,1
22601,2022,3,7
22601,2022,4,4
22601,2023,1,3
22601,2023,2,1
22601,2023,3,5
22601,2023,4,2
22601,2024,1,1
22601,2024,2,1
22601,2024,3,1
22601,2024,4,4
22601,2025,1,3
22601,2025,2,4
22601,2025,3,3
22601,2025,4,5
22602,2022,2,2
22602,2022,3,3
22602,2022,4,2
22602,2023,1,2
22602,2023,2,6
22602,2023,3,4
22602,2023,4,12
22602,2024,1,12
22602,2024,2,4
22602,2024,3,2
22602,2024,4,10
22602,2025,1,13
22602,2025,2,13
22602,2025,3,7
22603,2022,2,2
22603,2022,3,2
22603,2023,3,1
22603,2024,1,2
22603,2024,2,3
22603,2024,3,1
22603,2024,4,4
22603,2025,1,2
22603,2025,2,4
22603,2025,3,6
22603,2025,4,3
22610,2023,4,2
22610,2025,2,1
22610,2025,3,1
22611,2022,3,2
22611,2022,4,4
22611,2023,1,4
22611,2023,2,2
22611,2023,3,6
22611,2023,4,1
22611,2024,1,8
22611,2024,2,4
22611,2024,3,4
22611,2025,1,5
22611,2025,2,10
22611,2025,3,4
22611,2025,4,2
22620,2023,1,1
22620,2023,2,1
22620,2024,1,1
22620,2024,2,1
22620,2025,2,3
22620,2025,3,1
22624,2024,1,3
22624,2024,2,1
22624,2024,4,1
22624,2025,1,2
22625,2024,4,1
22625,2025,1,3
22625,2025,2,2
22627,2023,1,2
22627,2024,1,2
22627,2025,4,4
22630,2022,2,1
22630,2022,3,2
22630,2022,4,7
22630,2023,1,10
22630,2023,2,8
22630,2023,3,3
22630,2023,4,6
22630,2024,1,9
22630,2024,2,4
22630,2024,3,6
22630,2024,4,4
22630,2025,1,5
22630,2025,2,10
22630,2025,3,5
22630,2025,4,3
22637,2023,3,2
22637,2025,3,2
22639,2024,2,2
22640,2024,2,1
22640,2024,3,1
22640,2025,3,1
22640,2025,4,1
22642,2023,1,1
22642,2023,2,3
22642,2023,3,3
22642,2023,4,1
22642,2024,3,2
22642,2024,4,2
22642,2025,1,2
22642,2025,2,2
22642,2025,4,4
22645,2022,2,1
22645,2022,3,1
22645,2024,1,2
22645,2024,4,3
22645,2025,1,1
22645,2025,2,1
22646,2024,1,2
22646,2024,4,2
22650,2024,4,1
22650,2025,1,1
22652,2024,4,1
22652,2025,1,1
22654,2023,2,2
22654,2025,1,3
22655,2022,4,2
22655,2023,3,3
22655,2023,4,1
22655,2024,1,2
22655,2024,2,9
22655,2024,3,7
22655,2024,4,7
22655,2025,1,5
22655,2025,2,9
22655,2025,3,8
22655,2025,4,3
22656,2023,1,4
22656,2023,2,3
22656,2023,3,7
22656,2023,4,1
22656,2024,1,3
22656,2024,2,4
22656,2024,3,9
22656,2024,4,1
22656,2025,1,1
22656,2025,2,1
22656,2025,3,7
22656,2025,4,1
22657,2024,1,5
22657,2024,2,5
22657,2025,1,2
22657,2025,3,4
22657,2025,4,3
22660,2022,4,1
22660,2023,1,1
22663,2022,2,1
22663,2022,4,2
22663,2025,3,1
22663,2025,4,1
22664,2023,3,1
22664,2023,4,1
22664,2024,1,3
22664,2024,3,2
22664,2025,1,1
22664,2025,2,1
22701,2022,2,1
22701,2022,3,1
22701,2022,4,1
22701,2023,1,5
22701,2023,2,2
22701,2023,4,2
22701,2024,1,1
22701,2024,2,5
22701,2024,3,4
22701,2024,4,4
22701,2025,1,7
22701,2025,2,2
22701,2025,3,3
22701,2025,4,3
22712,2022,2,2
22712,2022,3,1
22712,2023,2,1
22712,2023,3,3
22712,2023,4,3
22712,2024,1,1
22712,2024,2,1
22712,2024,3,4
22712,2024,4,4
22712,2025,3,2
22712,2025,4,2
22713,2025,2,2
22716,2025,1,1
22716,2025,2,1
22719,2023,1,1
22719,2023,2,2
22720,2024,1,1
22720,2024,2,1
22724,2022,4,1
22724,2023,1,1
22724,2023,2,2
22724,2023,3,1
22724,2023,4,1
22724,2024,3,1
22724,2024,4,3
22724,2025,2,2
22725,2024,4,1
22725,2025,1,2
22727,2024,4,2
22728,2023,1,1
22728,2023,2,1
22728,2023,4,2
22728,2024,3,2
22732,2024,3,2
22733,2024,3,2
22733,2025,3,2
22734,2024,2,1
22734,2024,3,3
22734,2024,4,3
22734,2025,1,3
22734,2025,2,3
22734,2025,3,5
22734,2025,4,3
22735,2023,3,3
22735,2023,4,1
22736,2022,4,2
22736,2025,3,3
22737,2022,4,1
22737,2023,1,3
22737,2024,2,2
22740,2025,2,1
22740,2025,3,1
22747,2022,2,1
22747,2022,3,1
22747,2022,4,1
22747,2023,1,1
22747,2023,2,2
22747,2024,1,2
22747,2024,2,1
22747,2024,3,1
22747,2025,3,2
22747,2025,4,2
22749,2023,1,1
22749,2023,2,1
22801,2022,3,3
22801,2022,4,5
22801,2023,2,2
22801,2023,3,3
22801,2023,4,1
22801,2024,1,2
22801,2024,2,1
22801,2024,3,3
22801,2024,4,2
22801,2025,1,7
22801,2025,2,3
22801,2025,3,5
22801,2025,4,5
22802,2022,3,1
22802,2022,4,1
22802,2023,1,2
22802,2023,3,3
22802,2023,4,1
22802,2025,1,2
22802,2025,2,2
22802,2025,3,1
22802,2025,4,1
22810,2024,2,2
22810,2025,3,1
22810,2025,4,1
22812,2022,3,1
22812,2022,4,1
22821,2024,4,1
22821,2025,1,1
22824,2023,4,2
22827,2022,4,1
22827,2023,1,1
22827,2025,3,2
22834,2023,1,1
22834,2023,2,1
22835,2022,4,1
22835,2023,1,1
22835,2024,3,3
22835,2024,4,1
22835,2025,4,1
22840,2022,3,4
22840,2024,1,2
22840,2024,2,1
22840,2024,3,1
22841,2024,3,2
22842,2025,1,2
22842,2025,3,2
22844,2024,3,1
22844,2024,4,1
22845,2024,1,2
22846,2025,3,1
22846,2025,4,1
22849,2024,4,2
22853,2025,2,1
22853,2025,3,1
22853,2025,4,2
22901,2022,2,1
22901,2022,3,9
22901,2022,4,1
22901,2023,1,7
22901,2023,2,9
22901,2023,3,9
22901,2023,4,5
22901,2024,1,7
22901,2024,2,3
22901,2024,3,8
22901,2024,4,6
22901,2025,1,5
22901,2025,2,3
22901,2025,3,5
22901,2025,4,7
22902,2022,2,1
22902,2022,3,7
22902,2022,4,9
22902,2023,1,3
22902,2023,3,2
22902,2024,1,4
22902,2024,2,1
22902,2024,3,2
22902,2024,4,1
22902,2025,1,8
22902,2025,2,1
22902,2025,3,3
22902,2025,4,1
22903,2022,2,2
22903,2022,3,6
22903,2022,4,10
22903,2023,1,4
22903,2023,2,10
22903,2023,3,1
22903,2023,4,4
22903,2024,1,8
22903,2024,2,7
22903,2024,3,7
22903,2024,4,7
22903,2025,1,12
22903,2025,2,2
22903,2025,3,10
22903,2025,4,8
22904,2023,3,2
22911,2022,3,6
22911,2022,4,6
22911,2023,1,2
22911,2023,2,2
22911,2023,3,7
22911,2023,4,3
22911,2024,1,3
22911,2024,2,6
22911,2024,3,8
22911,2024,4,2
22911,2025,1,2
22911,2025,2,4
22911,2025,3,1
22920,2022,4,2
22920,2023,1,1
22920,2023,2,2
22920,2023,3,2
22920,2025,1,2
22920,2025,3,2
22923,2022,3,1
22923,2022,4,1
22923,2023,1,1
22923,2024,2,2
22923,2024,4,3
22923,2025,1,1
22923,2025,2,4
22923,2025,4,1
22932,2023,3,2
22932,2023,4,4
22932,2024,1,1
22932,2024,3,1
22932,2024,4,6
22932,2025,1,3
22932,2025,2,2
22932,2025,3,6
22935,2023,2,3
22935,2023,3,1
22935,2024,4,2
22936,2022,4,2
22936,2023,1,5
22936,2023,2,1
22936,2023,3,1
22936,2023,4,1
22936,2024,4,4
22936,2025,2,4
22936,2025,3,3
22936,2025,4,1
22937,2023,4,2
22937,2025,1,1
22938,2024,1,2
22939,2023,1,1
22939,2024,4,2
22940,2024,3,2
22942,2022,4,1
22942,2023,1,1
22942,2023,3,1
22942,2023,4,1
22942,2024,3,2
22943,2025,4,1
22947,2023,1,2
22947,2024,2,2
22947,2024,4,2
22947,2025,1,1
22947,2025,2,1
